id,x,y,z
Node151,112.67914990235468,139.67610477106408,-125.46539927223218
Node152,85.15128723681798,140.864247285036,-162.9231137308027
Node153,33.50827031034461,151.14605594993026,-129.15000081520395
Node154,56.31728382939342,145.42257747487977,-202.6443521627077
Node155,42.53108953582682,96.82986154859685,-215.20306181537234
Node156,-2.9793747068185525,83.35980606394644,-284.62533803296174
Node157,19.62940903317775,94.17364435777853,-268.1919734034002
Node158,-19.134237326214148,57.35083606392085,-292.7363573355467
Node159,25.930453316423836,54.04411598011923,-263.0034121524218
Node160,-7.842147482543141,51.3535700268067,-226.4724527127754
Node161,-69.38783183449004,20.591697206854246,-185.10856990113072
Node162,-34.46873193088207,71.28165966836859,-100.20259001916708
Node163,-20.38492125265547,65.50704313081665,17.155486949680654
Node164,-81.2806502299822,39.11793172111966,-61.86028927419852
Node165,-28.831743204757597,58.91451981793476,-17.47994826835145
Node166,-105.95913211950948,32.14132104537263,-133.2897709570744
Node167,-116.79192764829082,57.53927095898324,-189.68236601718604
Node168,-91.29335536037873,-2.263089832829995,-169.60099844664592
Node169,-93.80842052768315,19.497374083768783,-270.9424137811969
Node170,-43.86044200915584,-10.260297332719466,-220.11037086224925
Node171,-66.85961511890135,-11.768210136876428,-220.2656836133208
Node172,-23.79232759935581,-32.66611205669053,-207.1600778190976
Node173,39.00193991871016,-68.87875974920988,-205.1165835901893
Node174,89.79125902579467,-80.73874797521748,-76.50927071717011
Node175,97.249957518174,-139.59082618465334,-27.029441567103852
Node176,149.8527664075261,-119.00712850987043,-7.538503039649408
Node177,100.98523301558949,-112.44594389989142,-13.145596772959045
Node178,106.92102412147982,-114.82392998643344,37.87756480672021
Node179,132.44699462482396,-133.03588842518369,14.499945000526681
Node180,105.02340395970036,-74.47294950131621,42.03402486001938
Node181,129.22104462850956,-72.02210882082012,37.002700479974024
Node182,159.6318807686412,-118.67085522161243,42.30937468231067
Node183,158.18392739453103,-128.08021117325697,64.83929958347154
Node184,132.46483401370628,-57.08712989126321,83.9530608744011
Node185,132.74073941369574,-84.48549772632138,104.95963318276657
Node186,139.7597776357438,-74.71341982391934,135.2218956971213
Node187,124.53148233032933,-59.8633048973904,125.46199856508355
Node188,102.78698101045566,-66.60991255521563,95.9047320766491
Node189,125.61216719534731,-87.59534258789651,143.87951783247894
Node190,144.9872033852837,-114.08473367462128,116.39529642743517
Node191,133.1033988425496,-132.93368794211133,120.22491782490927
Node192,120.74051544097303,-138.8107757663232,89.12870950158528
Node193,93.2018023530256,-129.4783266774551,86.79275342833228
Node194,107.8193760855049,-98.3772289056118,152.6684749974219
Node195,91.16433251687556,-116.4849634051006,112.55757758381844
Node196,81.49112943030765,-94.7969670063136,119.243456557264
Node197,102.20011442163847,-101.61404141055846,81.17867441611568
Node198,75.9645851357804,-114.97069750595082,54.777888186060466
Node199,85.06066743698894,-123.53379530415012,12.587815149253997
Node200,44.87091502487062,-80.74129219535091,-116.02425064052514
Node201,31.21542654614809,-14.987917648876307,-68.86313763112457
Node202,59.88257086476849,-29.316867629423037,-66.26932697575947
Node203,68.68326842584845,-4.461431988199541,-9.505531961670393
Node204,95.83732527721304,-36.537033300284406,42.1913175282995
Node205,110.49498344632849,-15.758259124924798,77.96657203320883
Node206,84.89888603562176,-49.79880546759006,79.5853794187755
Node207,95.25682264216385,-37.824086345528215,115.98698486531458
Node208,81.8848575484271,5.348956061614913,139.3442069832738
Node209,90.92557526214266,9.284907428664212,107.48918580832664
Node210,79.55796653493144,12.152798814268978,168.78822426550582
Node211,96.36367218138429,-37.221813130019804,159.2456356084062
Node212,70.28916914080378,-51.04498020819017,165.35050313762196
Node213,83.69943008055895,-22.654091705501123,188.95601833189963
Node214,42.309045088889185,-28.273019706899213,178.44684724984185
Node215,80.53564671129413,-70.93405946957746,200.74564152706208
Node216,62.31936968087318,-30.828487277889128,219.852299885624
Node217,31.52326404005821,-50.76243216350874,209.4339765457627
Node218,0.4196033881823919,-28.949487428752057,218.35342727358903
Node219,-18.407869760769373,-43.20887224713069,191.15816999422114
Node220,18.863417562731982,-21.88241947371175,218.84942297706618
Node221,38.50171565275168,-67.3938197704708,215.14630609023527
Node222,-30.431261032220824,-71.23112234669198,194.8094429953741
Node223,-12.311541487702648,-73.10872848025193,231.6757977456492
Node224,-5.859340038035581,-63.937612060565016,147.6666579152499
Node225,0.2733129989102006,-75.3377370636539,187.5863462691611
Node226,8.640504746144634,-44.04259287008488,188.51925680075325
Node227,-11.535254131778581,-105.11275196237435,110.74656424905415
Node228,-20.721465588610133,-102.12687455627392,136.0205665440516
Node229,-21.38661562792203,-81.34169913317939,87.31194121502018
Node230,-12.921150198277934,-50.720754368994506,-51.71801265385334
Node231,85.85550589930853,1.0204034458216342,-192.64828622952524
Node232,121.96856896174583,8.093706848959568,-222.34793716709763
Node233,144.2946526709396,-13.251154949220876,-151.70726873135052
Node234,144.99135021558345,50.98407553896702,5.438392465750896
Node235,144.4710788189967,24.6100606833934,-126.33097676018306
Node236,220.40578091464891,-7.2606076612691,-164.64129862039576
Node237,223.53351672788588,17.99594382080077,-109.06973070527638
Node238,257.906610984305,-3.67964171977286,-123.94029582351878
Node239,268.6206661577915,16.634389484097042,-75.76389348676996
Node240,238.61252156057097,-23.326619616191998,-52.99839898762609
Node241,257.736553676668,-18.24169259087623,-83.61269784938081
Node242,269.4125371061906,-13.824720094319398,-36.079224186925224
Node243,203.42778234196774,22.229061761797276,11.891275661577255
Node244,164.2411382462952,24.57387746319207,-5.0166435115993275
Node245,226.51901313702686,21.236661979211732,-59.89331267814332
Node246,238.8633797857268,10.789270767338198,-30.576561565584853
Node247,195.64975748316058,31.109368603148685,-22.396301648137907
Node248,217.8832550129455,-16.177840030158364,-6.254428311194699
Node249,205.5236615927032,-20.36853840235666,26.33085823223263
Node250,227.8341890924287,-21.496825252871727,65.66800690297455
Node251,196.69187462410176,14.777164079670946,71.18645713236799
Node252,246.3018908834486,16.430126870693563,44.696638717234144
Node253,194.73079495588064,-16.2955883751273,79.26457726019466
Node254,214.5002938749453,38.3076662199438,64.88113517803481
Node255,197.93200208194278,5.7057001454073975,97.38952789893195
Node256,204.09966629769772,57.738378838419926,96.37416763140382
Node257,150.73075650843757,20.651007984848455,99.99432373149182
Node258,125.96117298239544,21.805383487010946,147.30845396225536
Node259,118.09553141704924,16.468317127738466,172.6694889713998
Node260,142.66236071382275,36.69490861333412,125.77311401316715
Node261,129.47332098081745,50.609813646592265,177.52572616435688
Node262,108.82670170998244,57.31954282417647,158.80623923014932
Node263,194.36445276853735,5.571403694723587,149.03333574733023
Node264,145.64080116213898,4.222660675605311,117.87545869795474
Node265,182.66163852310297,12.267035199618828,170.71950865401794
Node266,160.8490364045321,58.186219058033096,160.4490537180839
Node267,199.57096538401535,71.81929432262274,145.6262944139941
Node268,188.69533771773857,48.37185688078075,166.56447210472476
Node269,130.5008888384817,70.32200433078037,146.66633984311213
Node270,186.85688050609835,80.36930176288199,78.57605668447972
Node271,153.1931308509278,60.773276635253104,100.94128198286776
Node272,139.82371689526363,77.04045082666872,90.68490445968429
Node273,103.3631666675048,7.693210540979519,25.649152445806696
Node274,-7.102174194229871,-109.16680762450241,-0.05895765526731931
Node275,-38.87647972054761,-96.86670125308362,7.397834066077204
Node276,18.670223806705625,-149.78347091016846,65.94185133472126
Node277,-14.14468098206872,-152.60353607796233,104.49281294166296
Node278,1.5479371424491828,-187.38988593288892,92.38517054194054
Node279,17.167271471852157,-147.42426591955086,104.3462651903163
Node280,-0.6111908256591687,-197.197434366927,127.17889901147915
Node281,24.96689158050401,-129.24200479722893,128.33757414422638
Node282,34.64326974678717,-142.829379902123,137.79328340013595
Node283,-3.2424702451222345,-143.4391888168159,168.8551798338829
Node284,16.05719344486402,-161.92767770835303,158.16902176112538
Node285,39.38216524585779,-119.59800550638036,181.24413659406306
Node286,34.321749569643,-95.86522439586457,188.32676354110268
Node287,29.002387978674403,-96.53696464832193,151.66274897296202
Node288,38.39177902511811,-119.61604152046068,152.7370257726248
Node289,-2.604028812805927,-121.57620352145021,184.14352985624737
Node290,-27.547658806182532,-158.1106523515493,126.68907810908122
Node291,-26.74394357393451,-143.12876692227624,184.0302976851566
Node292,-50.220369733271504,-132.24398663937015,173.28484323608134
Node293,-35.619008439141176,-158.08118439777158,161.95639568454806
Node294,-57.84540236065665,-184.3808787530273,149.54821374085265
Node295,-81.97359918998139,-148.48919724932313,147.21977393643863
Node296,-72.23381051497576,-128.26116658841403,101.32301395702163
Node297,-69.04890622031454,-68.57344401180526,121.60144263299784
Node298,-90.43639932890879,-189.45482139287705,113.63283795253936
Node299,-90.04410946916504,-123.19595076065264,125.00213082826326
Node300,-76.46392751228083,-176.01197449081204,64.39604611859102
Node301,-86.61545810734809,-173.4321457306544,88.89492507088335
Node302,-114.81713668463853,-153.0532888442283,103.53860573752
Node303,-104.54400578832943,-142.19905493876087,47.09776418759969
Node304,-70.2814428719561,-132.680967228323,59.890127252826794
Node305,-108.10752657329115,-157.0017190684612,59.85890227713264
Node306,-107.28658025330292,-137.90959670076148,-47.59324377831078
Node307,-80.49474093876186,-97.93430375094471,-121.65949422408217
Node308,-53.5982278551417,-40.76778131513136,-152.29483063552954
Node309,-77.26044152395693,94.23694084595168,-200.21388448840375
Node310,-43.845720593020204,124.97051440074253,-112.3939763817222
Node311,-25.986479272118803,168.0621454059429,-17.115178933990624
Node312,-29.079019587563643,150.4151554378884,38.813369232458726
Node313,-77.74888298642642,207.07950186479712,42.24691967941813
Node314,-19.589544321409317,164.40809032074333,68.36941744713214
Node315,10.32256044157223,160.59239819244578,43.7061575539926
Node316,-24.807366716112202,218.6027288727508,41.495674850844615
Node317,30.99059613033239,192.4927538526263,83.77112417332529
Node318,3.014789580084851,207.84198174855666,72.51872683599416
Node319,-39.89447002429155,229.1888870782154,78.81070342218605
Node320,8.982665982437826,187.60895911924703,92.28986880207314
Node321,-16.416296849255403,217.58319006431333,102.97894766012719
Node322,33.159614815876594,140.4532869019446,116.96999404325587
Node323,18.900274177485308,140.42045567294434,160.42213361830056
Node324,-29.678979009700537,149.21810330110458,107.87754290915646
Node325,4.404950007667152,183.58525647275448,144.52012797879294
Node326,-25.87117275232821,167.44137105568012,161.42436620406517
Node327,-10.248094032686861,126.22544680193458,149.02318431329735
Node328,15.56798370762138,153.03300745704917,132.45781484723
Node329,-32.729990788490674,173.48029278029324,131.2424537199052
Node330,-42.45303713761032,121.7082005289041,146.5491709100699
Node331,-0.2616132345960732,129.71207599111636,102.42096496176698
Node332,-33.37174944809997,124.22166799313293,74.75450068324145
Node333,-75.81007950373612,182.88919844686242,95.65231461247221
Node334,-53.57932117012656,204.30447562048965,116.57410536375203
Node335,-81.23829800872566,152.41341193940534,101.37392674497886
Node336,-66.84665172788652,176.29554016326338,28.571051706103432
Node337,-57.69280203986646,111.39860566973927,-66.03009869920163
Node338,-35.073405349830324,67.91669602548376,-61.62440828769698
Node339,24.540006096980573,92.73112011204316,137.38183123943895
Node340,43.81846381140557,86.76580287450778,153.03158856900424
Node341,-26.14095969326378,102.13121977067595,175.86749158267384
Node342,0.7555289505745417,97.28177927577391,191.21650410109845
Node343,-19.062485502980568,60.414546052477355,202.9743765785686
Node344,-34.18541943886272,99.5851470811474,207.51052178116555
Node345,-67.8357439928404,77.90645653235654,182.24425547381182
Node346,-37.33311644100186,73.8752473914811,213.4479307935333
Node347,-56.608877756555415,48.843481301993464,195.64574750009717
Node348,-140.03579067621772,95.00651072917303,170.1426393378374
Node349,-84.31288427981806,61.163402468525426,195.7062480467188
Node350,-131.03843055297003,54.50470346703828,187.28211331899038
Node351,-145.85970071241638,86.02443327299535,148.72168674526876
Node352,-116.07951338194991,36.270790570695056,171.90961476288084
Node353,-122.48062283616736,42.42861398687289,147.19309097383626
Node354,-143.89657179457507,17.604581004007382,131.96721156438284
Node355,-140.58724752951966,33.287933613728406,107.15616068760228
Node356,-169.26744566740697,61.55973600957043,105.79164331229013
Node357,-132.55868778318393,81.87789543454853,108.95595381042655
Node358,-157.18227260116237,98.59983924592815,76.5115910443873
Node359,-189.83527162430332,49.13426220794647,88.7712743649778
Node360,-156.2559009882032,99.45535499479799,109.4334866651711
Node361,-157.10825790243135,42.80646148317367,54.20421586988344
Node362,-181.75000615644345,63.54132022076868,-5.183712275417777
Node363,-132.73197817482844,36.217291124713974,-121.7812158716421
Node364,-122.43906665477635,36.105498398121455,-163.62700099746354
Node365,-49.2182632213601,37.01971530893511,5.91624040241063
Node366,13.066825539182442,23.677991623160295,183.0974905272595
Node367,16.931145796037736,43.64012432795825,227.7990714064155
Node368,17.342109296533042,65.72888936942488,206.2336769249191
Node369,30.841263465977356,35.55149061986911,204.88829010625795
Node370,-40.28148977534618,6.109753695929671,176.65664689824482
Node371,3.2712666875362766,5.623464435231539,218.55089288441096
Node372,-33.871470154688865,6.480501255803813,212.81606927489577
Node373,-55.559017302234786,-28.993738438263197,220.62450608554525
Node374,-54.34516989402315,1.8268231555540158,215.97241173069398
Node375,-90.98429012778436,-18.089655802569695,186.04998525348043
Node376,-124.54572625177694,-39.17722021105851,175.9450821575898
Node377,-84.52284837157266,-37.62227885209815,216.5432681557575
Node378,-108.28301948717623,-47.9198239823106,210.79939198193688
Node379,-103.94610064615668,-41.43560191905189,146.99815183727023
Node380,-134.85386682901358,-33.64138705306913,150.10381943287248
Node381,-150.04318242455707,-58.937531664341414,151.55278176494062
Node382,-125.76658707852219,-90.66276416928606,150.01321670069578
Node383,-155.27545408553254,-39.88133594681195,114.31804587485102
Node384,-189.286503816712,-54.231396476334,96.34774852572183
Node385,-137.46632427584865,-70.40018580606616,119.85378804801121
Node386,-198.6212077294787,-31.842057541295972,99.9279697989216
Node387,-147.00858685808743,-60.02660818311618,84.12912037675115
Node388,-199.41619720148677,-49.78331962164753,63.96986248516546
Node389,-157.75642965918252,-36.27213499960568,23.030268434319247
Node390,-186.49927924720654,-84.30069635254824,44.71140828261417
Node391,-171.21349755736534,-114.43201653873969,31.350954091354158
Node392,-193.82501371533215,-79.76042736525743,-13.151156321275467
Node393,-103.46020853546248,-50.02081855612174,-25.77452428448843
Node394,-146.0695290190558,-80.04740374256247,-100.19956227441689
Node395,-133.36580840800985,-32.49088067479208,-163.89576729907856
Node396,-103.07677058524905,66.90518041348324,30.57088590299446
Node397,-32.53140899181837,75.64273396370055,104.7164331584612
Node398,-45.68903003663621,35.355705396691725,171.0597416658735
Node399,-28.17506853222797,91.61974521317323,132.63040929014073
Node400,-39.0210178188151,76.23302393690095,128.81892175926222
Node401,7.748297346089914,78.20238915257765,159.50468085905615
Node402,-62.36263626562718,92.58809096410992,129.90217008864332
Node403,-82.39121536934249,98.01604129780361,87.9772730770365
Node404,-44.94277140702358,92.39910189832428,94.07980350081931
Node405,-86.737389676593,94.24083014705187,123.11740097815074
Node406,-96.48529613008047,124.8367697575751,106.02352408809983
Node407,-31.709760177556976,110.33884492527055,43.03109271075045
Node408,-100.70263898375192,119.45302047480317,42.75757004554592
Node409,-77.55848448675022,118.81161102055523,38.3602727940596
Node410,-96.42597263869449,96.32477557476899,4.48767633272906
Node411,-114.63980894631052,126.48583973815433,-4.300098784645511
Node412,-108.43453606522388,143.85732504087355,-46.407263076606654
Node413,-134.00332553357006,135.05657096924585,-33.68893862598804
Node414,-124.34596975022245,166.62113835746607,-14.637727637120543
Node415,-140.16370725758,187.66694101448627,-71.26337147824795
Node416,-71.00699189177375,147.73081002485648,-15.514847884197467
Node417,-80.63080016392503,153.20274590404824,-91.04766257373221
Node418,-86.63225258278464,122.66609285798806,-158.11797896330432
Node419,-101.646048657603,146.80284101456863,-136.50480333949986
Node420,-104.09446212084335,110.89789317628744,-127.29863618542711
Node421,-122.59452928228193,100.39252045054756,-167.77962283829373
Node422,-60.56227135446801,98.75070448500637,-178.59514036244386
Node423,-76.54492588724777,73.0456832419169,-240.61945926755425
Node424,15.99098521440871,71.79374824344784,-184.31652956275738
Node425,51.07050788835153,77.91784159640066,-196.92802756893613
Node426,68.03189831171666,109.30389861236348,-150.5169556007746
Node427,84.47208129559829,125.52447113506504,-90.10165620250069
Node428,119.72778469200789,127.43846524756694,-44.83175012410736
Node429,99.44511458998264,88.2394261883,-13.27475519629229
Node430,93.55463403809138,129.86867904485987,-6.344985214373607
Node431,126.62674798825347,168.5063204935212,-46.11893964828868
Node432,118.48733701896887,129.01494359829755,20.232044618844487
Node433,136.26811781241446,144.29781577130888,12.143535630152757
Node434,102.52471466758955,113.06343441752384,43.827173485199296
Node435,62.14562987597867,128.06863765265652,4.781999102824877
Node436,-93.46155857260295,13.458894865032367,25.64953547143189
Node437,-89.75150010625627,36.435288665171576,25.141516839432686
Node438,-142.27611258620394,25.07884311647342,28.300048409551195
Node439,-121.23703729940748,46.86275632202932,46.08301346377782
Node440,-129.8269613170157,7.272436985912343,59.99171055081662
Node441,-104.0627548124178,51.53623570193552,76.448924446075
Node442,-117.14332563607344,13.004464787300458,83.82545147673584
Node443,-79.7341641270206,14.855506709582588,113.40263415153434
Node444,-83.12997534858079,-10.285490726960997,123.23370016194198
Node445,-55.739305207019385,-27.150999764970255,97.57863510141976
Node446,-102.51407871389743,-39.037348990909386,88.18126118327682
Node447,-115.83219183833927,-74.8600462842626,44.06128210221069
Node448,-136.31177149128513,-40.816248275205695,68.0316653056863
Node449,-138.61992632432398,-66.08414330782851,20.51933188203433
Node450,-107.45073306240309,-33.972154467237154,57.703816405130844
Node451,-51.86637100123506,-67.63480349147194,72.14619349445115
Node452,-83.3755620870429,-82.22351786115543,92.65353445685383
Node453,-100.61160102186696,-66.40353871635766,71.050601310174
Node454,-87.68402742870508,-96.3645911947373,18.82826440287273
Node455,-46.99465287840582,-66.50853561908266,-7.4968106879997025
Node456,-104.52713027892598,-89.01418764416147,0.43036142572770675
Node457,-91.6527291446167,-55.52442323021214,-84.79887613971303
Node458,-94.53720781073567,-63.04463965878012,-53.31002144944399
Node459,-46.78055649543405,16.63780545667229,-113.57175412589815
Node460,-56.350558280309905,40.79242118611603,99.72633078024174
Node461,59.03480187870274,70.26187299641765,56.65171246456256
Node462,29.98272847351992,67.82837951621102,69.01172115386301
Node463,-21.310306852435183,-58.07825982751119,102.69764117720304
Node464,-30.202324461311793,-0.7596603657906066,136.92026969906874
Node465,58.926004136805595,11.536622169799124,203.91889242778086
Node466,-31.384385364951974,-24.574311227593142,88.9767352014099
Node467,36.054931795761476,63.79818946365603,108.02992914510656
Node468,-32.93676747383636,15.406079735426522,86.94300699188764
Node469,5.350676803543325,11.724148540503954,150.8871825437854
Node470,0.5459524121454424,-21.387652209957327,56.09909635349409
Node471,33.063486066815194,-38.37690704166342,82.29913011583538
Node472,38.07252730112571,-0.19395217684491764,147.86255140000264
Node473,47.93684868418326,-28.464884566377705,127.44306314771511
